State,Airport,OPID,A_Type,Type_ENG,Species,Damage,AC_Mass,Num_ENGS,Month,Year,Time,Height,Speed,Phase,Sky,Precip,Birds_Seen,Birds_Struck,Size
MD,MD71,PHM,EC135,F,Unknown bird,0,2,2,10,2011,Night,1000,75,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Peregrine falcon,0,4,2,10,2011,Day,0,,Take-off run,Overcast,None,,1,Medium
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,9,2011,Night,500,160,Approach,Some Cloud,None,1,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,9,2011,Night,5000,250,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2011,Night,200,138,Approach,Some Cloud,None,,1,Small
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,9,2011,Day,1400,160,Approach,,None,1,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2011,Day,200,133,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,1,4,2,9,2011,Day,4000,250,Approach,Overcast,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2011,Day,200,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2011,Night,3000,230,Approach,No Cloud,None,1,1,Medium
MD,KBWI,JBU,EMB-190,D,Unknown bird,0,4,2,8,2011,Day,150,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2011,Day,1000,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2011,Night,1000,139,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2011,Day,0,,Take-off run,Some Cloud,None,11 to 100,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,8,2011,Day,300,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2011,Day,0,,Take-off run,Some Cloud,None,,2 to 10,Small
MD,KBWI,DAL,MD-88,D,European starling,0,4,2,8,2011,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,AWE,A-320,D,Unknown bird,0,4,2,8,2011,Day,0,160,Take-off run,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,AWE,A-310,D,Unknown bird,0,4,2,8,2011,Day,1000,140,Climb,No Cloud,,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2011,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,8,2011,Day,,,Approach,Overcast,None,,2 to 10,Small
MD,KBWI,TRS,B-737-700,D,American kestrel,0,4,2,8,2011,Day,,,Approach,Some Cloud,None,,1,Small
MD,KBWI,TRS,B-717-200,D,American kestrel,0,4,2,8,2011,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,DAL,DC-9-50,D,Eastern meadowlark,0,4,2,8,2011,Day,,,Climb,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Barn swallow,0,4,2,8,2011,Day,0,,Landing Roll,,,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2011,Night,100,135,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2011,Day,0,100,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,7,2011,Night,1000,150,Approach,No Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2011,Day,50,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,1ASQ,CRJ700,D,Barn swallow,0,4,2,7,2011,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2011,Night,5,130,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,UPS,B-767-300,D,Eastern meadowlark,0,4,2,7,2011,Dawn,3000,160,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Swallows,0,4,2,7,2011,Day,0,110,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Sparrows,0,4,2,7,2011,Day,7,134,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KHGR,BUS,MD-88,D,Unknown bird,0,4,2,6,2011,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Eastern meadowlark,0,4,2,6,2011,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2011,Day,0,100,Landing Roll,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Purple martin,0,4,2,6,2011,Day,2000,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,6,2011,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,American robin,0,4,2,6,2011,,0,,Landing Roll,No Cloud,None,,1,Small
MD,3W3,BUS,C-172,A,Osprey,1,1,1,6,2011,Day,200,65,Approach,Some Cloud,None,1,1,Large
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,6,2011,,,,Arrival,,,,1,
MD,KBWI,UAL,A-320,D,European starling,0,4,2,6,2011,Day,0,120,Landing Roll,No Cloud,None,2 to 10,2 to 10,Small
MD,KFME,BUS,C-310,A,Unknown bird,0,2,2,5,2011,Day,,,Climb,Some Cloud,None,,1,
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,5,2011,Day,50,155,Climb,Some Cloud,None,2 to 10,1,Small
MD,KBWI,AAL,MD-83,D,European starling,0,4,2,5,2011,Day,0,,Landing Roll,Overcast,None,,1,Small
MD,KBWI,DAL,B-737-800,D,Unknown bird,0,4,2,5,2011,Day,200,140,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2011,Day,0,110,Landing Roll,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2011,Dusk,200,150,Climb,,,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2011,Night,4200,230,Approach,No Cloud,None,,1,Medium
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,5,2011,Night,800,160,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,5,2011,Night,1000,135,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2011,Day,10,130,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2011,Night,3000,210,Approach,No Cloud,None,1,1,Small
MD,KBWI,KAP,C-402,A,American kestrel,0,2,2,4,2011,Day,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2011,Day,0,140,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,AAL,B-737-800,D,American kestrel,0,4,2,4,2011,Day,0,,Landing Roll,,,,1,Small
MD,KBWI,AWE,B-757-200,D,Unknown bird,0,4,2,4,2011,Night,1100,135,Approach,Overcast,,,1,Large
MD,KBWI,BUS,BE-400 BJET,D,American kestrel,1,2,2,3,2011,Day,0,,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,PDT,DHC8 DASH 8,C,Ring-billed gull,0,3,2,3,2011,Day,,,Climb,Some Cloud,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2011,Night,2150,200,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Mourning dove,0,4,2,3,2011,Day,0,135,Landing Roll,Overcast,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,2,2011,Dawn,2000,195,Climb,Overcast,None,11 to 100,1,
MD,KBWI,AAL,MD-82,D,American pipit,0,4,2,2,2011,Day,,,Approach,Some Cloud,None,,2 to 10,Small
MD,KBWI,UAL,B-757-200,D,European starling,0,4,2,12,2010,Day,0,,Take-off run,Overcast,Snow,,11-100,Small
MD,KBWI,SWA,B-737-700,D,Blackbirds,0,4,2,12,2010,Day,100,128,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,11,2010,Night,5500,250,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2010,Night,2000,210,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2010,Night,7500,250,Descent,No Cloud,None,1,1,Medium
MD,KFDK,GOV,AEROS SA365,F,White-tailed deer,0,2,2,11,2010,Night,3,28,Approach,Some Cloud,Rain,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Night,4000,210,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Day,200,135,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Night,2500,210,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Day,500,140,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2010,Night,200,140,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Night,300,130,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2010,Day,5000,250,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2010,Night,4000,200,Approach,No Cloud,None,,1,Small
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,9,2010,Dawn,300,,Approach,No Cloud,None,1,1,Medium
MD,KBWI,TRS,B-737-700,D,American kestrel,0,4,2,9,2010,Day,0,,Take-off run,No Cloud,None,,1,Small
MD,KBWI,AAL,MD-83,D,Unknown bird,0,4,2,9,2010,Night,4000,180,Approach,No Cloud,None,,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,9,2010,Day,200,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2010,Day,10,130,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,9,2010,Day,3000,210,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2010,Night,2500,220,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2010,,3100,200,Approach,Overcast,,1,1,
MD,KBWI,JBU,EMB-190,D,Barn swallow,0,4,2,8,2010,Day,0,120,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Chimney swift,0,4,2,8,2010,Day,1500,245,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2010,Night,2400,215,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,8,2010,Day,100,134,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2010,Night,0,140,Take-off run,Some Cloud,None,,1,Small
MD,KHGR,BUS,CITATION MUSTANG 510,D,American kestrel,0,2,2,8,2010,Day,0,,Landing Roll,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2010,Day,0,100,Take-off run,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2010,Night,2000,195,Climb,No Cloud,,,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,8,2010,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2010,Day,0,120,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Eastern meadowlark,0,4,2,8,2010,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,DAL,DC-9,D,Barn swallow,0,4,2,8,2010,Day,0,,Take-off run,Overcast,None,,1,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,8,2010,,,,Approach,,,,1,
MD,KBWI,SWA,B-737-700,D,Blackbirds,0,4,2,7,2010,Day,300,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2010,Night,300,170,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,7,2010,Day,0,100,Landing Roll,Some Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,7,2010,Night,0,75,Landing Roll,,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2010,Day,0,100,Landing Roll,Some Cloud,None,2 to 10,1,Small
MD,KBWI,EGF,EMB-145,D,Unknown bird,0,3,2,7,2010,Night,200,125,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2010,Day,1000,142,Approach,No Cloud,None,,1,Small
MD,KMTN,BUS,PA-60 601,A,Unknown bird,1,2,2,7,2010,Day,75,85,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2010,Day,0,100,Landing Roll,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2010,Day,20,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2010,Day,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,American kestrel,0,4,2,7,2010,Day,0,143,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,DAL,MD-88,D,American kestrel,0,4,2,7,2010,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,DAL,DC-9-40,D,Unknown bird,0,4,2,7,2010,Day,400,140,Approach,No Cloud,,,1,
MD,KBWI,JBU,EMB-190,D,Unknown bird,0,4,2,6,2010,Day,1000,180,Climb,No Cloud,None,,1,Medium
MD,KFDK,BUS,PA-44 SEMINOLE,A,White-tailed deer,1,2,2,6,2010,Day,0,30,Take-off run,No Cloud,None,2 to 10,1,Large
MD,KBWI,PDT,DHC8 DASH 8,C,Unknown bird,0,3,2,6,2010,Day,1000,135,Climb,Some Cloud,None,,1,
MD,KBWI,TRS,B-737-700,D,European starling,0,4,2,5,2010,Day,0,,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,5,2010,Day,4000,250,Approach,No Cloud,None,1,1,Small
MD,KBWI,JBU,EMB-190,D,Unknown bird,0,4,2,5,2010,Day,0,149,Take-off run,Overcast,,,1,
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2010,Night,3000,220,Approach,No Cloud,None,1,1,Medium
MD,KBWI,CHQ,EMB-145,D,Unknown bird,0,3,2,5,2010,Day,0,140,Landing Roll,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2010,Day,100,140,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2010,Day,150,200,Climb,Overcast,Rain,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,American robin,0,4,2,5,2010,Day,10,150,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Killdeer,0,4,2,5,2010,Day,1,150,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2010,Day,1500,190,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,5,2010,Day,50,145,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2010,Day,1700,160,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,DAL,MD-88,D,American robin,0,4,2,5,2010,,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,AWE,B-747-400,D,Unknown bird,0,5,4,5,2010,Night,300,145,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2010,Day,100,129,Approach,No Cloud,None,1,1,Medium
MD,KBWI,KAP,C-402,A,American kestrel,0,2,2,4,2010,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2010,Day,3150,235,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,TRS,B-717-200,D,American kestrel,0,4,2,4,2010,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,ABX,B-767-200,D,Unknown bird,0,4,2,4,2010,Dawn,4000,220,Climb,,,,1,Medium
MD,KHGR,BUS,C-208,C,American kestrel,0,2,1,3,2010,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2010,Day,5,135,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Blackbirds,0,4,2,3,2010,Day,100,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,3,2010,Night,3000,250,Approach,No Cloud,None,,1,Small
MD,KFDK,BUS,PA-31 NAVAJO,A,Red fox,0,2,2,3,2010,Night,0,80,Take-off run,No Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Red fox,0,4,2,3,2010,Dusk,0,,Landing Roll,Some Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-700,D,Gulls,0,4,2,2,2010,Day,30,125,Approach,Some Cloud,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-700,D,Gulls,0,4,2,2,2010,Day,0,,Landing Roll,Overcast,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Gulls,0,4,2,2,2010,Day,0,130,Landing Roll,Some Cloud,None,2 to 10,1,Medium
MD,KBWI,AWE,A-319,D,Foxes,0,4,2,1,2010,Night,0,,Landing Roll,Some Cloud,None,,1,Large
MD,KBWI,NWA,DC-9-30,D,Red-tailed hawk,0,4,2,1,2010,Day,100,,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,American kestrel,0,4,2,1,2010,Day,0,80,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,NWA,DC-9,D,Hawks,0,4,2,1,2010,Day,0,140,Take-off run,Some Cloud,None,1,1,Medium
MD,KBWI,BUS,CITATIONJET,D,Herring gull,1,2,2,12,2009,Day,800,150,Climb,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,American pipit,0,4,2,12,2009,Day,,,Approach,No Cloud,None,,1,Small
MD,KBWI,TRS,B-717-200,D,Snow goose,1,4,2,12,2009,Night,4000,220,Climb,,,11 to 100,2 to 10,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,12,2009,Day,30,140,Climb,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,AAL,MD-80,D,Unknown bird,0,4,2,11,2009,Dusk,300,135,Approach,Overcast,None,11 to 100,1,Medium
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,11,2009,Night,1000,200,Climb,No Cloud,None,,1,Large
MD,KBWI,AWE,EMB-190,D,Unknown bird,0,4,2,11,2009,Night,2500,210,Climb,No Cloud,None,1,1,Medium
MD,KBWI,ABX,B-767-200,D,Unknown bird,0,4,2,11,2009,Day,,,Approach,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2009,Dusk,4000,250,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2009,Night,3500,210,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2009,Night,3500,230,Descent,No Cloud,None,,1,Medium
MD,KBWI,WML,LEARJET-35,D,Unknown bird,0,3,2,10,2009,Night,1500,200,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,10,2009,Night,6200,250,Descent,No Cloud,None,1,1,Medium
MD,KBWI,TRS,B-737-700,D,Unknown bird,0,4,2,10,2009,Night,1800,200,Climb,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2009,Night,2500,170,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2009,Night,5000,250,Descent,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2009,Night,3000,190,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,10,2009,Night,6500,,Climb,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2009,Day,75,,Approach,Overcast,Rain,2 to 10,2 to 10,Medium
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,10,2009,Night,,,Approach,,,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2009,Night,3000,210,Climb,No Cloud,None,,1,Medium
MD,KHGR,BUS,CITATION X,D,Tree swallow,0,3,2,10,2009,Day,0,,Landing Roll,Overcast,None,,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2009,Day,0,100,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2009,Day,400,140,Approach,Some Cloud,None,,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,9,2009,Night,,135,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2009,Night,1200,135,Approach,Some Cloud,None,,1,Medium
MD,KBWI,AWE,EMB-190,D,Unknown bird,0,4,2,9,2009,Night,2000,,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2009,Day,2000,165,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2009,Night,3000,210,Approach,Some Cloud,None,,1,Medium
MD,KHGR,PVT,LEARJET-35,D,Tree swallow,0,3,2,9,2009,Day,0,,Landing Roll,No Cloud,None,,2 to 10,Small
MD,W32,BUS,PA-34 SENECA,A,White-tailed deer,1,1,2,9,2009,Night,0,50,Landing Roll,Overcast,None,2 to 10,1,Large
MD,KBWI,UPS,A-300,D,Bobolink,0,4,2,9,2009,Night,200,130,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-500,D,Unknown bird,0,4,2,9,2009,Day,200,132,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2009,Day,100,135,,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2009,Day,200,135,Approach,Overcast,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Ring-billed gull,0,4,2,8,2009,Day,50,145,Climb,No Cloud,None,1,1,Medium
MD,KBWI,KAP,C-402,A,Unknown bird,0,2,2,8,2009,Day,500,120,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2009,Day,1000,135,Approach,Some Cloud,None,1,1,Small
MD,KHGR,BUS,C-208,C,American kestrel,0,2,1,8,2009,Day,0,,Landing Roll,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,House sparrow,1,4,2,8,2009,Day,500,135,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2009,Day,0,95,Take-off run,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2009,Day,0,110,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Barn swallow,0,4,2,8,2009,Day,0,130,Take-off run,Overcast,None,,2 to 10,Small
MD,KBWI,JZA,DHC8 DASH 8,C,Unknown bird,0,3,2,8,2009,Day,500,150,Climb,No Cloud,None,1,1,Small
MD,KBWI,EGF,EMB-145,D,Mourning dove,0,3,2,8,2009,Day,,,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2009,Day,800,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2009,Night,2400,170,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2009,Day,0,95,Take-off run,No Cloud,None,2 to 10,1,Small
MD,KHGR,BUS,C-208,C,Barn swallow,0,2,1,7,2009,Day,0,80,Landing Roll,Some Cloud,None,2 to 10,1,Small
MD,KHGR,BUS,C-550,D,European starling,0,3,2,7,2009,Dusk,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Eastern meadowlark,0,4,2,7,2009,Night,0,130,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Great blue heron,0,4,2,7,2009,Day,100,130,Approach,Some Cloud,None,1,2 to 10,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2009,Day,100,130,Approach,Some Cloud,Rain,1,1,Small
MD,KBWI,UAL,A-320,D,Barn swallow,0,4,2,7,2009,Day,0,150,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,AWE,B-737-300,D,Barn swallow,0,4,2,7,2009,Day,0,130,Landing Roll,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2009,Day,200,135,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,1,4,2,7,2009,Day,25,200,Climb,,,11 to 100,11-100,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2009,Day,500,145,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,American kestrel,0,4,2,7,2009,Day,0,100,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,UAL,B-757-200,D,European starling,0,4,2,6,2009,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2009,Day,400,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2009,Day,300,160,Climb,Overcast,Rain,1,1,Small
MD,KBWI,TRS,B-717-200,D,European starling,0,4,2,6,2009,Day,0,60,Take-off run,Some Cloud,None,1,2 to 10,Small
MD,KBWI,COM,CRJ100/200,D,European starling,0,3,2,6,2009,Day,0,,Take-off run,Some Cloud,None,,2 to 10,Small
